condition,method,coverage,selective_mae_mm_day,ci95_low_mm_day,ci95_high_mm_day
temperature_plus10,Gain,0.71,0.9669412321701363,0.8515890181526886,1.0893178158376224
temperature_plus10,Gain,0.72,0.967235266027896,0.8504996897062573,1.0888819019839338
temperature_plus10,Gain,0.73,0.9684922914505273,0.8510108723076932,1.0876155502774
temperature_plus10,Gain,0.74,0.9647807714748728,0.8511661737959857,1.0870261574397215
temperature_plus10,Gain,0.75,0.9653222937002507,0.8523410204498904,1.0848349032280984
temperature_plus10,Gain,0.76,0.9653201060225399,0.8541283805373335,1.083718465508884
temperature_plus10,Gain,0.77,0.9651053736501902,0.8565567658850048,1.0820336530764798
temperature_plus10,Gain,0.78,0.9676798819937364,0.8590238430236438,1.081830863961292
temperature_plus10,Gain,0.79,0.9671277000584528,0.8584999528224243,1.0797942950406605
temperature_plus10,Gain,0.8,0.9657180241365868,0.8608570075403525,1.080502639827129
temperature_plus10,Gain,0.81,0.9661275185848177,0.8628233523100797,1.0807469130935243
temperature_plus10,Gain,0.8200000000000001,0.9691855968811589,0.8663930778057584,1.082733881453167
temperature_plus10,Gain,0.8300000000000001,0.97257291183175,0.8708571078462591,1.0878927915350072
temperature_plus10,Gain,0.84,0.9755460266711695,0.8739374258691138,1.0896387897367072
temperature_plus10,Gain,0.85,0.9774742114626641,0.8779861635957216,1.0914500837347394
temperature_plus10,Gain,0.86,0.9786551201301387,0.8811896036714973,1.0946899985427663
temperature_plus10,Gain,0.87,0.9827029149563657,0.882184160363374,1.0978999096871123
temperature_plus10,Gain,0.88,0.981306425438459,0.8841698894680268,1.0982405378406759
temperature_plus10,Gain,0.89,0.9824124609941981,0.8839771917731077,1.100174122925152
temperature_plus10,Gain,0.9,0.9841247113458902,0.8829748144910318,1.1019423683130989
temperature_plus10,Gain,0.91,0.9856277510023358,0.8838065838582673,1.102258516537589
temperature_plus10,Gain,0.92,0.9841765450121055,0.8853611410974839,1.1034212664014817
temperature_plus10,Gain,0.93,0.9859033464840756,0.8859976698977382,1.1037716760043528
temperature_plus10,Gain,0.9400000000000001,0.9878414845451655,0.888014995937826,1.1041665360274717
temperature_plus10,Gain,0.9500000000000001,0.9915191940500183,0.8889188497980952,1.1065254164345921
temperature_plus10,Gain,0.96,0.9928874141519396,0.8904977598049831,1.109304488880991
temperature_plus10,Gain,0.97,0.9935597725282738,0.8935712854188519,1.1162004567030108
temperature_plus10,Gain,0.98,0.999832431655216,0.8954382319929076,1.12044284883379
temperature_plus10,Gain,0.99,1.0040323612240636,0.8965680805648895,1.1247371447082541
temperature_plus10,Gain,1.0,1.005848468053157,0.8996139348693568,1.1253983835402759
temperature_plus10,SupportGain,0.01,0.6093617307735697,0.39955577053586183,0.9991414985107794
temperature_plus10,SupportGain,0.02,0.7816361302150153,0.46300287679112423,1.6738294947152506
temperature_plus10,SupportGain,0.03,1.1120242045259494,0.5256291130867883,1.891231588144518
temperature_plus10,SupportGain,0.04,1.0306236149553059,0.565639489223833,1.8098605260614318
temperature_plus10,SupportGain,0.05,0.9932865772902517,0.6036643529500296,1.6403758782530986
temperature_plus10,SupportGain,0.06,0.9601362076150307,0.6228026193026662,1.5224058216678975
temperature_plus10,SupportGain,0.07,0.9303329493056234,0.6387115085133829,1.42201483699422
temperature_plus10,SupportGain,0.08,0.8972610385570542,0.6497163328520086,1.337041095607337
temperature_plus10,SupportGain,0.09,0.8950810827602367,0.6599572588204411,1.2777913766336577
temperature_plus10,SupportGain,0.1,0.8922126455014369,0.6687674963829456,1.234968164181847
temperature_plus10,SupportGain,0.11,0.8768115904828458,0.6813373118828341,1.1982517412247626
temperature_plus10,SupportGain,0.12,0.8868773942029999,0.6912939076327281,1.1777655007904217
temperature_plus10,SupportGain,0.13,0.8971486798119176,0.7038803620099202,1.1619194760035298
temperature_plus10,SupportGain,0.14,0.8901159293006622,0.7181078949127015,1.1370521119635912
temperature_plus10,SupportGain,0.15,0.8848831328557497,0.7212238027316171,1.1165265143134473
temperature_plus10,SupportGain,0.16,0.8782317543151695,0.7253786526688876,1.0973938458769554
temperature_plus10,SupportGain,0.17,0.8669283338325847,0.7254498885633949,1.0782956482044996
temperature_plus10,SupportGain,0.18,0.86195468199569,0.72807090382477,1.0660058009722413
temperature_plus10,SupportGain,0.19,0.8608124149213522,0.7326878871080026,1.0558923691166509
temperature_plus10,SupportGain,0.2,0.8722595234402196,0.7377682907173763,1.046277073063806
temperature_plus10,SupportGain,0.21,0.8691453629528771,0.7450074185952132,1.0417224507958576
temperature_plus10,SupportGain,0.22,0.8683132911586834,0.7474160127485643,1.0334305865428992
temperature_plus10,SupportGain,0.23,0.8675804439162753,0.7522118360592517,1.0287715907319188
temperature_plus10,SupportGain,0.24,0.8655214214009138,0.7529852843423555,1.0205850394812828
temperature_plus10,SupportGain,0.25,0.8631011127092466,0.751482307530083,1.0135242106030424
temperature_plus10,SupportGain,0.26,0.8588060359164803,0.7500463419151461,1.005019769177095
temperature_plus10,SupportGain,0.27,0.8580130054057973,0.7451118742654995,0.9966029046059535
temperature_plus10,SupportGain,0.28,0.8534416864536447,0.7370132016500637,0.9919764620130248
temperature_plus10,SupportGain,0.29,0.8514094758737611,0.7341229111107475,0.9807839761055744
temperature_plus10,SupportGain,0.3,0.833942318651432,0.7329403286876053,0.9765242145754148
temperature_plus10,SupportGain,0.31,0.8312170111293266,0.735121436599206,0.9743461218650158
temperature_plus10,SupportGain,0.32,0.8363389423350579,0.7385053759176844,0.9747814603582857
temperature_plus10,SupportGain,0.33,0.8392494798562433,0.7410439961815728,0.9748007662196433
temperature_plus10,SupportGain,0.34,0.844179536153687,0.7457603095859666,0.9739410232585831
temperature_plus10,SupportGain,0.35000000000000003,0.8467219293175408,0.7493876895570055,0.9755290699531972
temperature_plus10,SupportGain,0.36,0.8505254256536724,0.7535601821117369,0.9766386649598473
temperature_plus10,SupportGain,0.37,0.8534788515067773,0.7568287839638683,0.9758228192427996
temperature_plus10,SupportGain,0.38,0.8544325552595916,0.7603619510634245,0.9784801984000314
temperature_plus10,SupportGain,0.39,0.859265795177146,0.7612463296804685,0.9794895699284198
temperature_plus10,SupportGain,0.4,0.8611110188523134,0.7637894035672746,0.9789047548709435
temperature_plus10,SupportGain,0.41000000000000003,0.8608405640634246,0.7683079527526081,0.9792054081573114
temperature_plus10,SupportGain,0.42,0.8652099517357863,0.7725426392093057,0.9822166395283184
temperature_plus10,SupportGain,0.43,0.8647567444620796,0.7765292867731399,0.9823841826516532
temperature_plus10,SupportGain,0.44,0.8701199067283013,0.7809787653971949,0.9821788547366681
temperature_plus10,SupportGain,0.45,0.8750061748177704,0.7867074914915295,0.9851165980241179
temperature_plus10,SupportGain,0.46,0.883555610457351,0.7888205557334581,0.9852360422721906
temperature_plus10,SupportGain,0.47000000000000003,0.8848754418302057,0.7897817846469952,0.9858952699744974
temperature_plus10,SupportGain,0.48,0.883850362837454,0.7952705227724931,0.9876365005982353
temperature_plus10,SupportGain,0.49,0.8861759402223983,0.7981997439653379,0.9884834268637305
temperature_plus10,SupportGain,0.5,0.8894335891428782,0.8006300683618065,0.9910273678868563
temperature_plus10,SupportGain,0.51,0.8900421121004047,0.8037446291379349,0.9921426065602459
temperature_plus10,SupportGain,0.52,0.8890352886818729,0.8059657986094256,0.9939955160260681
temperature_plus10,SupportGain,0.53,0.8957809905072132,0.8090656242893889,0.9943318392104823
temperature_plus10,SupportGain,0.54,0.8955130818108367,0.8141824646807586,0.9980015180672828
temperature_plus10,SupportGain,0.55,0.8965395288891745,0.8168851587662854,1.0006110781077806
temperature_plus10,SupportGain,0.56,0.9017810848119118,0.8188114487171269,1.002977348275905
temperature_plus10,SupportGain,0.5700000000000001,0.9030647679364232,0.8236007976767804,1.0069696265952552
temperature_plus10,SupportGain,0.58,0.906835916968591,0.8274435361867507,1.0130282623160687
temperature_plus10,SupportGain,0.59,0.909191547010855,0.8323093590085597,1.0165321333271842
temperature_plus10,SupportGain,0.6,0.9153264740936006,0.8364535446001702,1.0218386474425627
temperature_plus10,SupportGain,0.61,0.919001897337786,0.8397430374050507,1.0272011745413048
temperature_plus10,SupportGain,0.62,0.9289827043420378,0.8412299450630849,1.0329441912774764
temperature_plus10,SupportGain,0.63,0.9447567755087701,0.8446202985563128,1.0366969765056642
temperature_plus10,SupportGain,0.64,0.9469989939856023,0.8446181206081788,1.038552643692305
temperature_plus10,SupportGain,0.65,0.947356220514735,0.8460197421058168,1.0410018218806656
temperature_plus10,SupportGain,0.66,0.9440896075239364,0.8480475570986512,1.0411730448548484
temperature_plus10,SupportGain,0.67,0.9477864410854087,0.8484256377408766,1.0421677255659114
temperature_plus10,SupportGain,0.68,0.9463419741212657,0.84794749079123,1.0442765135173526
temperature_plus10,SupportGain,0.6900000000000001,0.9466332773751032,0.8487493374821502,1.045872111018322
temperature_plus10,SupportGain,0.7000000000000001,0.9488979973961595,0.8477682202545437,1.046159766727931
temperature_plus10,SupportGain,0.71,0.948430093223921,0.8487300641519828,1.0460343039922337
temperature_plus10,SupportGain,0.72,0.9496915476206751,0.849125273868367,1.0466634525919396
temperature_plus10,SupportGain,0.73,0.9510375557030185,0.849324329137227,1.0464860497329624
temperature_plus10,SupportGain,0.74,0.9490156901955521,0.8512395544508282,1.0454992387659292
temperature_plus10,SupportGain,0.75,0.9474269329307775,0.8523537065213052,1.0468687655822342
temperature_plus10,SupportGain,0.76,0.9467612939160006,0.8522021058252083,1.0463260260261447
temperature_plus10,SupportGain,0.77,0.9448931601451876,0.8558963771992365,1.0492765020377337
temperature_plus10,SupportGain,0.78,0.9460441289029505,0.8544932467553196,1.0535380080927137
temperature_plus10,SupportGain,0.79,0.9452673722403315,0.8547979707434082,1.0563222805468522
temperature_plus10,SupportGain,0.8,0.9493886841215992,0.8559577615293616,1.062532065837874
temperature_plus10,SupportGain,0.81,0.9542725606770155,0.8546211014490155,1.0658961554402815
temperature_plus10,SupportGain,0.8200000000000001,0.9645651813850391,0.8541153968958269,1.071101832772782
temperature_plus10,SupportGain,0.8300000000000001,0.96585467458718,0.8570517495370643,1.0749006294661696
temperature_plus10,SupportGain,0.84,0.9656759482660875,0.8580374296742246,1.0792208321582795
