date,site_id,openet_et_mm,eto_mm,ndvi,measured_et_mm,t_min_c,t_max_c,t_avg_c,vpd_kpa,wind_m_s,station_latitude,station_longitude
2018-07-11,US-Bi1,4.600000,8.000000,,6.824828,14.950000,35.150000,25.050000,2.430000,3.300000,38.099154,-121.499330
2018-07-19,US-Bi1,6.500000,8.600000,,7.228847,15.150000,36.650000,25.900000,2.590000,4.200000,38.099154,-121.499330
2018-07-20,US-Bi1,6.100000,7.800000,,7.624863,15.350000,33.250000,24.300000,2.050000,4.600000,38.099154,-121.499330
2018-07-27,US-Bi1,4.700000,8.500000,,3.370370,14.850000,34.650000,24.750000,2.390000,4.700000,38.099154,-121.499330
2018-08-04,US-Bi1,3.300000,8.800000,,3.140617,15.250000,35.250000,25.250000,2.660000,4.900000,38.099154,-121.499330
2018-08-12,US-Bi1,4.100000,8.000000,,5.008313,14.150000,34.950000,24.550000,2.490000,4.100000,38.099154,-121.499330
2018-08-20,US-Bi1,5.300000,6.500000,,5.664196,12.450000,30.350000,21.400000,1.820000,3.400000,38.099154,-121.499330
2018-08-21,US-Bi1,4.700000,5.000000,,4.612193,13.850000,23.950000,18.900000,1.000000,3.600000,38.099154,-121.499330
2018-08-28,US-Bi1,5.000000,4.600000,,5.944855,14.150000,24.450000,19.300000,0.840000,3.200000,38.099154,-121.499330
2018-09-05,US-Bi1,5.700000,5.400000,,6.044819,12.550000,27.150000,19.850000,1.360000,3.900000,38.099154,-121.499330
2018-09-06,US-Bi1,5.600000,5.700000,,5.618000,11.750000,30.550000,21.150000,1.680000,3.400000,38.099154,-121.499330
2018-09-13,US-Bi1,4.600000,4.800000,,4.793205,9.750000,26.250000,18.000000,1.240000,3.600000,38.099154,-121.499330
2018-09-21,US-Bi1,2.400000,6.100000,,2.693174,9.650000,33.450000,21.550000,2.400000,3.200000,38.099154,-121.499330
2018-09-22,US-Bi1,2.000000,5.600000,,2.957168,11.450000,31.550000,21.500000,2.000000,3.300000,38.099154,-121.499330
2018-09-29,US-Bi1,3.000000,3.700000,,3.413490,13.850000,24.150000,19.000000,0.970000,3.300000,38.099154,-121.499330
2018-10-07,US-Bi1,4.200000,5.500000,,4.794655,13.850000,27.450000,20.650000,1.750000,4.700000,38.099154,-121.499330
2018-10-08,US-Bi1,3.200000,4.400000,,2.954303,11.350000,29.450000,20.400000,1.880000,2.800000,38.099154,-121.499330
2018-10-15,US-Bi1,3.400000,3.900000,,3.928796,8.350000,28.350000,18.350000,2.090000,2.100000,38.099154,-121.499330
2018-10-24,US-Bi1,2.700000,2.800000,,2.230877,6.550000,25.750000,16.150000,1.130000,2.200000,38.099154,-121.499330
2018-10-31,US-Bi1,1.300000,2.700000,,1.331158,7.350000,24.250000,15.800000,1.490000,1.800000,38.099154,-121.499330
2018-11-08,US-Bi1,2.000000,3.400000,,1.767025,5.550000,22.350000,13.950000,1.490000,2.900000,38.099154,-121.499330
2018-11-09,US-Bi1,1.000000,1.600000,,0.870336,1.250000,19.650000,10.450000,1.270000,1.000000,38.099154,-121.499330
2018-11-16,US-Bi1,0.800000,1.300000,,0.613947,-0.450000,18.150000,8.850000,1.020000,0.900000,38.099154,-121.499330
2018-11-25,US-Bi1,0.800000,1.000000,,1.545543,5.750000,19.250000,12.500000,0.290000,1.000000,38.099154,-121.499330
2018-12-02,US-Bi1,0.700000,0.900000,,1.012468,1.750000,13.850000,7.800000,0.320000,1.400000,38.099154,-121.499330
2018-12-26,US-Bi1,0.800000,1.100000,,1.664469,2.750000,15.850000,9.300000,0.490000,1.700000,38.099154,-121.499330
2018-12-27,US-Bi1,0.800000,1.800000,,2.827262,3.250000,14.750000,9.000000,0.560000,3.700000,38.099154,-121.499330
2019-03-08,US-Bi1,1.400000,2.300000,,3.105013,4.350000,14.150000,9.250000,0.380000,3.600000,38.099154,-121.499330
2019-03-16,US-Bi1,1.700000,2.800000,,2.561637,3.150000,22.650000,12.900000,0.830000,1.000000,38.099154,-121.499330
2019-03-17,US-Bi1,1.600000,2.800000,,2.300501,4.350000,23.450000,13.900000,0.790000,0.900000,38.099154,-121.499330
2019-03-24,US-Bi1,2.700000,2.700000,,2.635837,4.150000,18.050000,11.100000,0.520000,1.400000,38.099154,-121.499330
2019-04-09,US-Bi1,4.800000,4.300000,,6.713611,8.550000,21.150000,14.850000,0.680000,5.300000,38.099154,-121.499330
2019-04-17,US-Bi1,4.500000,4.500000,,5.128343,7.050000,25.350000,16.200000,0.940000,2.300000,38.099154,-121.499330
2019-04-18,US-Bi1,4.900000,4.500000,,5.253264,8.050000,29.050000,18.550000,1.110000,1.000000,38.099154,-121.499330
2019-04-25,US-Bi1,5.700000,5.300000,,7.122782,9.650000,30.450000,20.050000,1.100000,2.800000,38.099154,-121.499330
2019-05-03,US-Bi1,3.400000,5.400000,,2.235689,6.650000,28.150000,17.400000,1.310000,2.300000,38.099154,-121.499330
2019-05-04,US-Bi1,3.700000,5.200000,,2.478309,6.550000,26.250000,16.400000,1.070000,2.600000,38.099154,-121.499330
2019-05-11,US-Bi1,4.700000,5.800000,,4.923007,12.050000,27.150000,19.600000,1.180000,3.200000,38.099154,-121.499330
2019-05-27,US-Bi1,4.500000,3.700000,,5.196945,10.950000,22.050000,16.500000,0.800000,1.900000,38.099154,-121.499330
2019-06-04,US-Bi1,7.100000,7.200000,,7.282786,14.850000,35.550000,25.200000,1.710000,3.100000,38.099154,-121.499330
2019-06-05,US-Bi1,7.500000,7.500000,,8.586547,15.750000,35.250000,25.500000,1.750000,4.100000,38.099154,-121.499330
2019-06-12,US-Bi1,3.800000,8.400001,,4.123045,16.150000,38.350000,27.250000,2.370000,3.700000,38.099154,-121.499330
2019-06-20,US-Bi1,5.800000,6.200000,,6.256089,13.550000,28.650000,21.100000,1.080000,3.800000,38.099154,-121.499330
2019-06-21,US-Bi1,6.300000,7.400000,,7.219814,13.550000,31.250000,22.400000,1.750000,3.700000,38.099154,-121.499330
2019-07-06,US-Bi1,6.900000,7.600000,,6.985583,14.250000,33.250000,23.750000,1.910000,3.900000,38.099154,-121.499330
2019-07-14,US-Bi1,7.300000,8.000000,,6.227371,16.050000,32.650000,24.350000,1.920000,4.500000,38.099154,-121.499330
2019-07-22,US-Bi1,6.700000,8.400001,,6.329976,16.750000,36.950000,26.850000,2.540000,3.900000,38.099154,-121.499330
2019-07-23,US-Bi1,7.100000,8.200000,,6.022126,15.750000,35.150000,25.450000,2.290000,4.000000,38.099154,-121.499330
2019-07-30,US-Bi1,2.600000,7.100000,,2.412007,13.250000,31.050000,22.150000,1.690000,3.900000,38.099154,-121.499330
2019-08-07,US-Bi1,5.200000,7.300000,,5.820113,15.350000,32.350000,23.850000,1.920000,4.200000,38.099154,-121.499330
2019-08-08,US-Bi1,5.200000,6.500000,,5.664596,15.250000,28.450000,21.850000,1.440000,4.500000,38.099154,-121.499330
2019-08-15,US-Bi1,2.500000,9.000000,,2.223563,17.350000,40.650000,29.000000,3.590000,3.600000,38.099154,-121.499330
2019-08-23,US-Bi1,3.500000,7.100000,,4.614382,16.550000,34.650000,25.600000,2.140000,3.800000,38.099154,-121.499330
2019-08-24,US-Bi1,3.600000,6.800000,,4.799962,16.750000,33.650000,25.200000,1.970000,3.700000,38.099154,-121.499330
2019-08-31,US-Bi1,5.300000,7.000000,,5.877614,12.750000,36.450000,24.600000,2.370000,3.300000,38.099154,-121.499330
2019-09-08,US-Bi1,4.900000,5.500000,,5.516998,12.550000,29.250000,20.900000,1.240000,4.000000,38.099154,-121.499330
2019-09-09,US-Bi1,5.300000,5.700000,,6.246826,12.350000,29.250000,20.800000,1.350000,4.300000,38.099154,-121.499330
2019-09-24,US-Bi1,2.100000,6.100000,,2.212787,16.950000,36.750000,26.850000,2.990000,2.700000,38.099154,-121.499330
2019-09-25,US-Bi1,1.900000,5.600000,,2.094683,16.750000,36.050000,26.400000,2.680000,2.400000,38.099154,-121.499330
2019-10-02,US-Bi1,2.200000,3.700000,,2.829016,5.450000,26.250000,15.850000,1.500000,1.900000,38.099154,-121.499330
2019-10-10,US-Bi1,3.900000,4.600000,,4.853817,5.850000,25.750000,15.800000,1.830000,2.900000,38.099154,-121.499330
2019-10-11,US-Bi1,3.000000,2.900000,,3.260368,5.150000,26.850000,16.000000,1.920000,1.200000,38.099154,-121.499330
2019-10-26,US-Bi1,1.100000,3.300000,,1.162443,7.550000,28.250000,17.900000,1.820000,1.900000,38.099154,-121.499330
2019-10-27,US-Bi1,2.100000,5.500000,,2.306874,7.050000,21.850000,14.450000,1.420000,6.400000,38.099154,-121.499330
2019-11-03,US-Bi1,1.000000,1.800000,,1.389001,3.150000,26.150000,14.650000,1.680000,0.800000,38.099154,-121.499330
2019-11-11,US-Bi1,1.500000,1.900000,,2.049160,6.150000,25.250000,15.700000,1.260000,1.200000,38.099154,-121.499330
2019-11-19,US-Bi1,1.500000,2.800000,,2.550229,8.350000,20.550000,14.450000,0.760000,4.600000,38.099154,-121.499330
2019-12-14,US-Bi1,0.900000,0.900000,,2.953430,6.250000,14.850000,10.550000,0.220000,3.200000,38.099154,-121.499330
2019-12-30,US-Bi1,0.900000,1.000000,,1.839981,3.150000,16.650000,9.900000,0.350000,2.000000,38.099154,-121.499330
2017-04-27,US-Bi2,2.900000,4.600000,,4.270344,8.450000,23.950000,16.200000,0.790000,3.700000,38.109000,-121.535000
2017-05-05,US-Bi2,2.300000,4.800000,,2.146700,10.050000,24.550000,17.300000,0.640000,4.600000,38.109000,-121.535000
2017-05-13,US-Bi2,1.800000,5.200000,,1.819456,6.650000,21.650000,14.150000,0.890000,3.900000,38.109000,-121.535000
2017-05-21,US-Bi2,0.900000,6.400000,,1.345483,13.350000,35.650000,24.500000,2.260000,1.500000,38.109000,-121.535000
2017-05-29,US-Bi2,1.900000,5.400000,,1.111210,12.450000,26.450000,19.450000,0.960000,3.600000,38.109000,-121.535000
2017-06-06,US-Bi2,1.600000,6.900000,,1.231367,11.850000,30.850000,21.350000,1.520000,3.800000,38.109000,-121.535000
2017-06-14,US-Bi2,1.400000,7.400000,,1.830467,12.950000,32.350000,22.650000,1.800000,3.500000,38.109000,-121.535000
2017-06-15,US-Bi2,4.000000,7.500000,,1.572902,13.650000,33.150000,23.400000,1.860000,4.000000,38.109000,-121.535000
2017-06-22,US-Bi2,3.100000,8.700000,,3.753333,20.650000,41.150000,30.900000,3.120000,3.300000,38.109000,-121.535000
2017-06-30,US-Bi2,3.900000,7.200000,,3.731299,13.050000,31.050000,22.050000,1.600000,4.000000,38.109000,-121.535000
2017-07-01,US-Bi2,3.100000,6.700000,,3.467199,13.150000,30.550000,21.850000,1.340000,3.800000,38.109000,-121.535000
2017-07-08,US-Bi2,5.300000,9.800000,,7.326612,16.550000,38.650000,27.600000,3.130000,4.400000,38.109000,-121.535000
2017-07-16,US-Bi2,6.900000,9.500000,,8.283482,18.850000,39.750000,29.300000,3.510000,3.900000,38.109000,-121.535000
2017-07-24,US-Bi2,6.200000,6.900000,,6.084303,14.650000,30.850000,22.750000,1.590000,4.100000,38.109000,-121.535000
2017-08-01,US-Bi2,6.600000,8.500000,,6.818241,16.850000,38.550000,27.700000,3.090000,3.700000,38.109000,-121.535000
2017-08-09,US-Bi2,5.700000,6.200000,,5.505686,15.250000,29.850000,22.550000,1.280000,4.700000,38.109000,-121.535000
2017-08-17,US-Bi2,5.600000,6.200000,,5.890923,15.850000,31.650000,23.750000,1.660000,3.400000,38.109000,-121.535000
2017-08-25,US-Bi2,5.100000,6.600000,,5.563818,13.250000,34.050000,23.650000,2.110000,3.100000,38.109000,-121.535000
2017-09-02,US-Bi2,4.800000,6.800000,,5.069686,18.350000,40.950000,29.650000,3.880000,2.200000,38.109000,-121.535000
2017-09-10,US-Bi2,3.900000,5.900000,,4.407640,15.350000,37.050000,26.200000,2.690000,2.300000,38.109000,-121.535000
2017-09-18,US-Bi2,3.800000,5.100000,,1.880653,14.350000,25.950000,20.150000,1.250000,4.600000,38.109000,-121.535000
2017-09-26,US-Bi2,1.000000,5.800000,,0.545328,10.750000,33.450000,22.100000,2.510000,2.900000,38.109000,-121.535000
2017-10-04,US-Bi2,0.900000,4.100000,,0.485094,6.450000,27.450000,16.950000,1.790000,2.200000,38.109000,-121.535000
2017-10-05,US-Bi2,0.800000,4.400000,,0.399188,6.750000,29.350000,18.050000,1.990000,2.300000,38.109000,-121.535000
2017-10-12,US-Bi2,0.900000,4.600000,,0.591853,6.150000,24.750000,15.450000,1.620000,3.400000,38.109000,-121.535000
2017-10-21,US-Bi2,0.900000,2.800000,,0.879679,5.950000,21.750000,13.850000,0.890000,2.500000,38.109000,-121.535000
2017-10-28,US-Bi2,0.600000,3.200000,,0.297850,8.550000,29.850000,19.200000,1.700000,1.900000,38.109000,-121.535000
2017-11-05,US-Bi2,0.800000,1.600000,,0.984583,4.150000,16.350000,10.250000,0.450000,2.500000,38.109000,-121.535000
2017-11-06,US-Bi2,0.500000,1.700000,,0.573093,2.750000,18.250000,10.500000,0.580000,2.200000,38.109000,-121.535000
2017-11-13,US-Bi2,0.500000,1.300000,,0.803069,9.150000,20.650000,14.900000,0.610000,1.500000,38.109000,-121.535000
2017-11-29,US-Bi2,0.600000,1.200000,,0.995340,2.750000,17.450000,10.100000,0.460000,2.000000,38.109000,-121.535000
2017-12-07,US-Bi2,0.800000,1.500000,,0.853318,-1.250000,18.750000,8.750000,0.760000,1.600000,38.109000,-121.535000
2017-12-08,US-Bi2,0.600000,1.200000,,0.840395,0.450000,17.750000,9.100000,0.710000,1.400000,38.109000,-121.535000
2018-02-01,US-Bi2,1.400000,1.700000,,1.980585,6.650000,21.750000,14.200000,0.700000,1.700000,38.109000,-121.535000
2018-02-09,US-Bi2,1.600000,2.100000,,2.069510,4.850000,24.050000,14.450000,0.890000,1.600000,38.109000,-121.535000
2018-02-17,US-Bi2,1.400000,1.800000,,1.659374,1.750000,20.750000,11.250000,0.830000,0.900000,38.109000,-121.535000
2018-02-25,US-Bi2,1.200000,2.600000,,2.197457,2.250000,17.550000,9.900000,0.760000,2.300000,38.109000,-121.535000
2018-03-05,US-Bi2,1.700000,2.400000,,3.031322,0.350000,17.450000,8.900000,0.680000,1.800000,38.109000,-121.535000
2018-03-29,US-Bi2,1.800000,4.300000,,2.573283,8.650000,28.150000,18.400000,1.250000,2.100000,38.109000,-121.535000
2018-04-14,US-Bi2,2.200000,4.400000,,3.133351,6.750000,25.250000,16.000000,1.080000,2.100000,38.109000,-121.535000
2018-04-15,US-Bi2,2.600000,2.800000,,3.632036,8.050000,20.150000,14.100000,0.650000,3.600000,38.109000,-121.535000
2018-04-22,US-Bi2,2.200000,5.400000,,2.166082,9.750000,29.750000,19.750000,1.420000,2.500000,38.109000,-121.535000
2018-05-01,US-Bi2,2.800000,5.100000,,2.677425,8.050000,24.350000,16.200000,1.070000,3.600000,38.109000,-121.535000
2018-05-08,US-Bi2,3.100000,5.800000,,2.584868,10.850000,28.050000,19.450000,1.260000,3.800000,38.109000,-121.535000
2018-05-17,US-Bi2,2.200000,5.700000,,3.302943,8.950000,26.550000,17.750000,1.120000,3.700000,38.109000,-121.535000
2018-05-24,US-Bi2,1.400000,5.100000,,1.695269,11.950000,22.050000,17.000000,0.860000,4.000000,38.109000,-121.535000
2018-06-01,US-Bi2,1.200000,6.900000,,1.419177,8.950000,29.750000,19.350000,1.640000,3.500000,38.109000,-121.535000
2018-06-02,US-Bi2,0.700000,7.800000,,1.275109,12.750000,36.150000,24.450000,2.630000,2.800000,38.109000,-121.535000
2018-06-18,US-Bi2,2.100000,7.300000,,2.258294,13.150000,30.550000,21.850000,1.720000,4.300000,38.109000,-121.535000
2018-06-25,US-Bi2,2.400000,6.900000,,3.393937,13.550000,29.150000,21.350000,1.500000,4.200000,38.109000,-121.535000
2018-07-03,US-Bi2,4.400000,6.900000,,4.985413,13.550000,28.650000,21.100000,1.440000,4.300000,38.109000,-121.535000
2018-07-04,US-Bi2,4.200000,5.700000,,4.543613,12.150000,24.750000,18.450000,0.940000,4.000000,38.109000,-121.535000
2018-07-11,US-Bi2,5.500000,8.000000,,6.790266,14.950000,35.150000,25.050000,2.430000,3.300000,38.109000,-121.535000
2018-07-19,US-Bi2,6.500000,8.600000,,6.163677,15.150000,36.650000,25.900000,2.590000,4.200000,38.109000,-121.535000
2018-07-20,US-Bi2,6.900000,7.800000,,6.687360,15.350000,33.250000,24.300000,2.050000,4.600000,38.109000,-121.535000
2018-07-27,US-Bi2,6.500000,8.500000,,7.291796,14.850000,34.650000,24.750000,2.390000,4.700000,38.109000,-121.535000
2018-08-04,US-Bi2,6.800000,8.800000,,7.717578,15.250000,35.250000,25.250000,2.660000,4.900000,38.109000,-121.535000
2018-08-05,US-Bi2,5.600000,7.500000,,5.391527,14.050000,32.550000,23.300000,2.180000,4.100000,38.109000,-121.535000
2018-08-12,US-Bi2,5.700000,8.000000,,6.277928,14.150000,34.950000,24.550000,2.490000,4.100000,38.109000,-121.535000
2018-08-20,US-Bi2,5.500000,6.500000,,4.733061,12.450000,30.350000,21.400000,1.820000,3.400000,38.109000,-121.535000
2018-08-21,US-Bi2,4.500000,5.000000,,3.172522,13.850000,23.950000,18.900000,1.000000,3.600000,38.109000,-121.535000
2018-08-28,US-Bi2,4.400000,4.600000,,3.199406,14.150000,24.450000,19.300000,0.840000,3.200000,38.109000,-121.535000
2018-09-05,US-Bi2,5.100000,5.400000,,3.154670,12.550000,27.150000,19.850000,1.360000,3.900000,38.109000,-121.535000
2018-09-06,US-Bi2,4.600000,5.700000,,3.302620,11.750000,30.550000,21.150000,1.680000,3.400000,38.109000,-121.535000
2018-09-13,US-Bi2,3.500000,4.800000,,2.487589,9.750000,26.250000,18.000000,1.240000,3.600000,38.109000,-121.535000
2018-09-21,US-Bi2,3.500000,6.100000,,2.438577,9.650000,33.450000,21.550000,2.400000,3.200000,38.109000,-121.535000
2018-09-22,US-Bi2,1.500000,5.600000,,1.815722,11.450000,31.550000,21.500000,2.000000,3.300000,38.109000,-121.535000
2018-09-29,US-Bi2,1.000000,3.700000,,0.404532,13.850000,24.150000,19.000000,0.970000,3.300000,38.109000,-121.535000
2018-10-07,US-Bi2,1.700000,5.500000,,0.826181,13.850000,27.450000,20.650000,1.750000,4.700000,38.109000,-121.535000
2018-10-08,US-Bi2,0.000000,4.400000,,0.656296,11.350000,29.450000,20.400000,1.880000,2.800000,38.109000,-121.535000
2018-10-15,US-Bi2,0.400000,3.900000,,0.445436,8.350000,28.350000,18.350000,2.090000,2.100000,38.109000,-121.535000
2018-10-24,US-Bi2,0.300000,2.800000,,0.381790,6.550000,25.750000,16.150000,1.130000,2.200000,38.109000,-121.535000
2018-10-31,US-Bi2,0.900000,2.700000,,0.524347,7.350000,24.250000,15.800000,1.490000,1.800000,38.109000,-121.535000
2018-11-08,US-Bi2,1.000000,3.400000,,1.504086,5.550000,22.350000,13.950000,1.490000,2.900000,38.109000,-121.535000
2018-11-09,US-Bi2,0.600000,1.600000,,1.271387,1.250000,19.650000,10.450000,1.270000,1.000000,38.109000,-121.535000
2018-11-25,US-Bi2,0.800000,1.000000,,1.800287,5.750000,19.250000,12.500000,0.290000,1.000000,38.109000,-121.535000
2018-12-02,US-Bi2,0.600000,0.900000,,1.288174,1.750000,13.850000,7.800000,0.320000,1.400000,38.109000,-121.535000
2018-12-26,US-Bi2,1.200000,1.100000,,1.168940,2.750000,15.850000,9.300000,0.490000,1.700000,38.109000,-121.535000
2018-12-27,US-Bi2,1.200000,1.800000,,2.655940,3.250000,14.750000,9.000000,0.560000,3.700000,38.109000,-121.535000
2019-01-12,US-Bi2,1.000000,0.900000,,0.543392,3.650000,15.950000,9.800000,0.230000,1.400000,38.109000,-121.535000
2019-03-08,US-Bi2,1.900000,2.300000,,4.550265,4.350000,14.150000,9.250000,0.380000,3.600000,38.109000,-121.535000
2019-03-16,US-Bi2,2.100000,2.800000,,2.840772,3.150000,22.650000,12.900000,0.830000,1.000000,38.109000,-121.535000
2019-03-17,US-Bi2,2.400000,2.800000,,2.357947,4.350000,23.450000,13.900000,0.790000,0.900000,38.109000,-121.535000
2019-03-24,US-Bi2,2.400000,2.700000,,2.228543,4.150000,18.050000,11.100000,0.520000,1.400000,38.109000,-121.535000
2019-04-09,US-Bi2,3.500000,4.300000,,6.058884,8.550000,21.150000,14.850000,0.680000,5.300000,38.109000,-121.535000
2019-04-17,US-Bi2,3.200000,4.500000,,4.792166,7.050000,25.350000,16.200000,0.940000,2.300000,38.109000,-121.535000
2019-04-18,US-Bi2,3.700000,4.500000,,4.182656,8.050000,29.050000,18.550000,1.110000,1.000000,38.109000,-121.535000
2019-04-25,US-Bi2,3.300000,5.300000,,3.802525,9.650000,30.450000,20.050000,1.100000,2.800000,38.109000,-121.535000
2019-05-03,US-Bi2,3.000000,5.400000,,2.482045,6.650000,28.150000,17.400000,1.310000,2.300000,38.109000,-121.535000
2019-05-04,US-Bi2,3.900000,5.200000,,2.787013,6.550000,26.250000,16.400000,1.070000,2.600000,38.109000,-121.535000
2019-05-11,US-Bi2,2.400000,5.800000,,2.940836,12.050000,27.150000,19.600000,1.180000,3.200000,38.109000,-121.535000
2019-05-27,US-Bi2,0.400000,3.700000,,1.451776,10.950000,22.050000,16.500000,0.800000,1.900000,38.109000,-121.535000
2019-06-04,US-Bi2,1.400000,7.200000,,1.443716,14.850000,35.550000,25.200000,1.710000,3.100000,38.109000,-121.535000
2019-06-05,US-Bi2,1.600000,7.500000,,1.779031,15.750000,35.250000,25.500000,1.750000,4.100000,38.109000,-121.535000
2019-06-12,US-Bi2,1.500000,8.400001,,2.225636,16.150000,38.350000,27.250000,2.370000,3.700000,38.109000,-121.535000
2019-06-20,US-Bi2,3.400000,6.200000,,1.971397,13.550000,28.650000,21.100000,1.080000,3.800000,38.109000,-121.535000
2019-06-21,US-Bi2,2.200000,7.400000,,2.800936,13.550000,31.250000,22.400000,1.750000,3.700000,38.109000,-121.535000
2019-07-06,US-Bi2,5.200000,7.600000,,5.901164,14.250000,33.250000,23.750000,1.910000,3.900000,38.109000,-121.535000
2019-07-07,US-Bi2,4.900000,6.600000,,4.885442,12.450000,29.650000,21.050000,1.360000,4.400000,38.109000,-121.535000
2019-07-14,US-Bi2,5.900000,8.000000,,6.831560,16.050000,32.650000,24.350000,1.920000,4.500000,38.109000,-121.535000
2019-07-22,US-Bi2,6.700000,8.400001,,7.520474,16.750000,36.950000,26.850000,2.540000,3.900000,38.109000,-121.535000
2019-07-23,US-Bi2,6.700000,8.200000,,7.454651,15.750000,35.150000,25.450000,2.290000,4.000000,38.109000,-121.535000
2019-07-30,US-Bi2,5.900000,7.100000,,6.479645,13.250000,31.050000,22.150000,1.690000,3.900000,38.109000,-121.535000
2019-08-07,US-Bi2,6.100000,7.300000,,6.429891,15.350000,32.350000,23.850000,1.920000,4.200000,38.109000,-121.535000
2019-08-08,US-Bi2,5.400000,6.500000,,5.701955,15.250000,28.450000,21.850000,1.440000,4.500000,38.109000,-121.535000
2019-08-15,US-Bi2,5.900000,9.000000,,6.882693,17.350000,40.650000,29.000000,3.590000,3.600000,38.109000,-121.535000
2019-08-23,US-Bi2,5.700000,7.100000,,6.202317,16.550000,34.650000,25.600000,2.140000,3.800000,38.109000,-121.535000
2019-08-24,US-Bi2,5.700000,6.800000,,5.868231,16.750000,33.650000,25.200000,1.970000,3.700000,38.109000,-121.535000
2019-08-31,US-Bi2,4.700000,7.000000,,4.939308,12.750000,36.450000,24.600000,2.370000,3.300000,38.109000,-121.535000
